,BRK-A_open,BRK-A_high,BRK-A_low,BRK-A_close,BRK-A_volume
2011-03-22,127875.0000,128251.0000,127376.0000,127415.0000,30100
2011-03-21,126245.0000,127777.0000,125680.0000,127776.0000,49300
2011-03-18,125401.0000,126474.0000,124369.0000,124700.0000,69400
2011-03-17,123075.0000,124560.0000,122776.0000,124025.0000,46600
2011-03-16,124200.0000,124200.0000,121500.0000,121600.0000,88100
2011-03-15,124719.0000,124900.0000,122549.0000,123600.0000,88400
2011-03-14,126616.0000,127101.0000,125746.0000,126400.0000,59200
2011-03-11,126400.0000,128284.0000,126175.0000,128000.0000,50300
2011-03-10,128000.0000,128300.0000,127500.0000,127690.0000,42600
2011-03-09,129245.0000,129285.0000,128256.0000,129074.0000,27800
2011-03-08,128035.0000,129700.0000,127820.0000,129538.0000,40900
2011-03-07,128500.0000,129323.0000,127540.0000,127630.0000,39400
2011-03-04,129900.0000,130185.0000,127524.0000,128200.0000,35100
2011-03-03,128900.0000,130304.0000,128323.0000,130015.0000,43300
2011-03-02,127850.0000,128671.0000,127011.0000,127400.0000,30400
2011-03-01,131400.0000,131400.0000,127528.0000,128050.0000,45400
2011-02-28,129000.0000,131463.0000,128629.0000,131300.0000,121900
2011-02-25,125249.0000,127841.0000,125163.0000,127550.0000,48500
2011-02-24,124400.0000,125764.0000,123850.0000,125028.0000,34600
2011-02-23,124650.0000,125301.0000,123255.0000,124208.0000,54900
2011-02-22,126110.0000,127000.0000,124500.0000,125055.0000,61800
2011-02-18,127250.0000,127720.0000,127087.0000,127640.0000,31800
2011-02-17,127075.0000,127919.0000,126930.0000,127440.0000,30600
2011-02-16,127750.0000,128000.0000,126900.0000,127275.0000,33300
2011-02-15,127500.0000,128188.0000,126752.0000,127510.0000,40300
2011-02-14,127489.0000,128219.0000,127150.0000,127850.0000,38700
2011-02-11,126300.0000,127400.0000,125571.0000,127400.0000,70400
2011-02-10,125899.0000,126720.0000,125200.0000,126650.0000,40200
2011-02-09,126000.0000,126149.0000,125085.0000,125830.0000,44300
2011-02-08,126243.0000,126927.0000,125590.0000,126437.0000,45000
2011-02-07,125000.0000,126200.0000,125000.0000,126200.0000,53600
2011-02-04,124373.0000,124900.0000,123803.0000,124890.0000,31300
2011-02-03,123650.0000,125055.0000,123325.0000,124600.0000,38400
2011-02-02,124700.0000,125720.0000,123635.0000,123710.0000,71300
2011-02-01,123000.0000,125225.0000,123000.0000,125200.0000,62000
2011-01-31,122710.0000,123400.0000,122318.0000,122425.0000,41000
2011-01-28,124300.0000,124960.0000,122351.0000,122624.0000,38800
2011-01-27,124150.0000,124820.0000,124055.0000,124300.0000,25100
2011-01-26,124750.0000,125000.0000,124335.0000,124550.0000,66000
2011-01-25,123800.0000,124875.0000,123320.0000,124680.0000,41600
2011-01-24,121850.0000,125036.0000,121850.0000,124400.0000,136400
2011-01-21,121826.0000,121826.0000,120200.0000,120526.0000,32800
2011-01-20,121213.0000,122050.0000,120800.0000,121050.0000,36600
2011-01-19,122400.0000,122640.0000,120730.0000,121250.0000,47900
2011-01-18,122100.0000,123100.0000,122100.0000,122810.0000,47100
2011-01-14,121000.0000,122475.0000,120870.0000,122475.0000,85300
2011-01-13,120760.0000,121288.0000,120434.0000,121200.0000,38200
2011-01-12,119800.0000,121006.0000,119625.0000,120910.0000,120200
2011-01-11,119420.0000,120076.0000,118888.0000,119005.0000,53700
2011-01-10,119690.0000,119901.0000,118792.0000,119558.0000,37300
2011-01-07,120968.0000,121099.0000,119261.0000,119681.0000,39600
2011-01-06,121426.0000,121426.0000,120600.0000,120600.0000,29600
2011-01-05,119700.0000,121332.0000,119700.0000,121300.0000,71500
2011-01-04,120550.0000,120550.0000,119636.0000,120200.0000,73200
2011-01-03,120550.0000,120815.0000,120325.0000,120498.0000,126300
2010-12-31,118900.0000,120450.0000,118789.0000,120450.0000,50700
2010-12-30,119800.0000,119800.0000,118913.0000,119100.0000,43700
2010-12-29,119700.0000,120063.0000,119611.0000,119700.0000,20600
2010-12-28,120152.0000,120334.0000,119835.0000,119925.0000,34600
2010-12-27,119500.0000,120225.0000,119494.0000,120160.0000,40000
2010-12-23,119700.0000,119960.0000,119510.0000,119750.0000,52100
2010-12-22,120760.0000,121029.0000,119751.0000,120171.0000,75400
2010-12-21,119750.0000,120831.0000,119405.0000,120750.0000,64400
2010-12-20,119530.0000,119992.0000,118995.0000,119500.0000,37200
2010-12-17,119350.0000,120078.0000,119011.0000,119150.0000,60800
2010-12-16,119300.0000,119850.0000,118886.0000,119680.0000,49100
2010-12-15,119990.0000,120200.0000,119200.0000,119200.0000,54900
2010-12-14,120658.0000,120940.0000,119877.0000,120200.0000,38500
2010-12-13,120673.0000,121270.0000,120300.0000,120300.0000,89600
2010-12-10,120175.0000,121029.0000,119750.0000,120800.0000,36100
2010-12-09,120875.0000,121065.0000,119800.0000,120750.0000,51300
2010-12-08,119715.0000,120775.0000,119250.0000,120775.0000,43200
2010-12-07,121348.0000,121698.0000,119700.0000,119715.0000,51600
2010-12-06,121200.0000,121200.0000,120336.0000,120700.0000,39800
2010-12-03,121558.0000,121700.0000,120317.0000,121400.0000,42500
2010-12-02,121200.0000,122070.0000,121158.0000,122000.0000,95700
2010-12-01,121122.0000,121541.0000,120417.0000,121100.0000,85300
2010-11-30,118700.0000,120860.0000,118700.0000,120200.0000,82300
2010-11-29,118693.0000,119750.0000,118259.0000,119750.0000,44500
2010-11-26,119300.0000,119750.0000,119118.0000,119450.0000,12500
2010-11-24,119668.0000,120500.0000,119209.0000,120500.0000,47500
2010-11-23,119445.0000,119796.0000,118500.0000,118575.0000,73300
2010-11-22,120350.0000,120690.0000,119538.0000,119980.0000,41800
2010-11-19,121000.0000,121525.0000,120448.0000,121300.0000,40500
2010-11-18,120400.0000,121446.0000,120053.0000,121215.0000,94700
2010-11-17,120060.0000,120464.0000,119310.0000,119310.0000,46300
2010-11-16,120025.0000,120447.0000,119520.0000,120039.0000,64600
2010-11-15,120326.0000,121472.0000,120145.0000,120145.0000,59000
2010-11-12,121450.0000,121450.0000,120295.0000,120351.0000,44500
2010-11-11,122200.0000,122358.0000,120780.0000,121525.0000,42300
2010-11-10,120935.0000,123165.0000,120935.0000,122600.0000,61800
2010-11-09,123515.0000,123515.0000,120948.0000,121265.0000,47100
2010-11-08,124450.0000,124500.0000,122920.0000,123365.0000,54000
2010-11-05,123890.0000,125649.0000,123800.0000,125560.0000,117100
2010-11-04,123375.0000,124594.0000,122010.0000,124480.0000,137700
2010-11-03,121450.0000,122176.0000,120300.0000,121805.0000,76300
2010-11-02,120600.0000,120845.0000,119999.0000,120694.0000,65000
2010-11-01,119500.0000,121861.0000,119416.0000,119700.0000,60800
2010-10-29,120030.0000,120234.0000,118201.0000,119300.0000,55000
2010-10-28,121075.0000,121550.0000,120025.0000,120025.0000,86300
2010-10-27,122495.0000,122548.0000,120201.0000,120655.0000,74100
2010-10-26,124695.0000,124695.0000,121882.0000,123455.0000,77700
2010-10-25,125595.0000,125894.0000,124972.0000,125030.0000,49300
2010-10-22,124820.0000,125070.0000,123875.0000,124980.0000,45900
2010-10-21,124690.0000,125200.0000,123731.0000,124461.0000,75400
2010-10-20,123805.0000,124741.0000,123453.0000,124235.0000,74300
2010-10-19,124495.0000,125080.0000,123101.0000,123500.0000,52700
2010-10-18,124800.0000,125344.0000,124090.0000,125150.0000,67800
2010-10-15,126500.0000,126500.0000,124503.0000,124800.0000,74900
2010-10-14,125585.0000,126568.0000,124887.0000,125612.0000,65700
2010-10-13,125122.0000,125770.0000,124925.0000,125410.0000,82200
2010-10-12,123800.0000,125020.0000,123500.0000,124967.0000,37400
2010-10-11,124699.0000,124868.0000,123912.0000,124320.0000,15600
2010-10-08,124630.0000,125010.0000,124000.0000,124625.0000,66600
2010-10-07,125706.0000,125706.0000,123965.0000,124650.0000,50900
2010-10-06,125200.0000,125255.0000,124201.0000,125136.0000,45400
2010-10-05,123905.0000,125560.0000,122815.0000,125035.0000,73500
2010-10-04,123645.0000,124240.0000,122360.0000,123200.0000,37500
2010-10-01,124850.0000,125150.0000,123545.0000,123914.0000,48200
2010-09-30,124034.0000,125528.0000,123906.0000,124500.0000,45100
2010-09-29,123800.0000,124950.0000,123340.0000,123617.0000,29200
2010-09-28,124500.0000,125001.0000,123365.0000,124495.0000,35600
2010-09-27,125274.0000,125758.0000,124177.0000,124220.0000,50000
2010-09-24,123240.0000,128730.0000,122994.0000,124850.0000,164800
2010-09-23,122844.0000,124084.0000,121561.0000,121785.0000,35100
2010-09-22,124798.0000,125200.0000,123510.0000,123820.0000,30900
2010-09-21,125247.0000,125667.0000,124375.0000,124865.0000,74600
2010-09-20,124300.0000,125493.0000,124300.0000,125160.0000,74000
2010-09-17,125500.0000,126199.0000,124415.0000,125000.0000,114400
2010-09-16,125030.0000,125210.0000,124397.0000,125210.0000,32100
2010-09-15,124407.0000,125300.0000,123764.0000,125300.0000,50300
2010-09-14,124895.0000,125319.0000,124402.0000,124510.0000,107800
2010-09-13,124000.0000,125025.0000,124000.0000,125000.0000,148100
2010-09-10,123500.0000,124025.0000,123136.0000,123977.0000,71000
2010-09-09,122859.0000,123655.0000,122547.0000,123500.0000,95000
2010-09-08,121560.0000,122561.0000,121560.0000,122411.0000,73400
2010-09-07,121600.0000,122263.0000,121150.0000,121150.0000,39300
2010-09-03,121940.0000,122465.0000,120740.0000,122300.0000,99400
2010-09-02,120936.0000,122002.0000,120434.0000,121000.0000,63400
2010-09-01,118900.0000,121480.0000,118446.0000,121300.0000,205700
2010-08-31,116800.0000,118675.0000,116276.0000,118675.0000,54100
2010-08-30,117550.0000,118462.0000,116785.0000,116858.0000,31200
2010-08-27,115600.0000,118100.0000,115058.0000,118100.0000,97500
2010-08-26,115200.0000,115689.0000,114000.0000,114433.0000,43400
2010-08-25,114656.0000,115506.0000,113622.0000,115106.0000,72400
2010-08-24,114462.0000,116171.0000,113968.0000,114995.0000,61200
2010-08-23,116600.0000,117000.0000,115882.0000,115890.0000,18300
2010-08-20,115800.0000,117199.0000,115400.0000,116700.0000,44900
2010-08-19,117900.0000,117940.0000,116099.0000,116305.0000,47500
2010-08-18,116100.0000,119235.0000,116100.0000,118455.0000,66200
2010-08-17,115800.0000,117295.0000,115627.0000,116390.0000,30500
2010-08-16,114727.0000,115868.0000,114235.0000,115260.0000,23400
2010-08-13,115383.0000,116295.0000,115167.0000,115180.0000,28300
2010-08-12,115700.0000,116200.0000,115000.0000,115531.0000,44700
2010-08-11,118400.0000,118400.0000,116200.0000,116480.0000,51700
2010-08-10,120186.0000,120488.0000,118697.0000,119740.0000,38300
2010-08-09,121273.0000,121273.0000,119800.0000,121039.0000,57100
2010-08-06,120000.0000,121100.0000,118272.0000,120600.0000,50800
2010-08-05,120000.0000,121385.0000,119810.0000,121385.0000,90600
2010-08-04,119810.0000,121227.0000,119734.0000,121200.0000,69300
2010-08-03,119600.0000,120100.0000,119341.0000,119704.0000,92400
2010-08-02,118400.0000,119900.0000,117898.0000,119900.0000,136700
2010-07-30,116050.0000,117625.0000,116050.0000,117000.0000,94600
2010-07-29,117500.0000,118200.0000,115867.0000,116866.0000,86700
2010-07-28,117945.0000,118019.0000,116400.0000,116615.0000,32800
2010-07-27,118345.0000,118345.0000,117500.0000,117700.0000,83800
2010-07-26,118500.0000,119110.0000,117410.0000,118000.0000,147200
2010-07-23,117400.0000,118336.0000,116705.0000,118014.0000,99800
2010-07-22,116500.0000,117641.0000,115965.0000,117600.0000,92400
2010-07-21,117680.0000,117825.0000,114448.0000,114875.0000,51700
2010-07-20,114700.0000,117665.0000,114451.0000,117350.0000,48200
2010-07-19,115815.0000,116585.0000,114660.0000,116141.0000,48000
2010-07-16,118800.0000,119100.0000,115494.0000,115815.0000,62300
2010-07-15,119144.0000,119910.0000,117700.0000,119670.0000,83600
2010-07-14,119800.0000,119800.0000,118698.0000,119020.0000,87400
2010-07-13,119675.0000,120266.0000,118653.0000,119844.0000,188800
2010-07-12,119025.0000,119659.0000,118000.0000,119205.0000,51200
2010-07-09,118500.0000,119750.0000,118350.0000,119700.0000,67200
2010-07-08,119474.0000,119890.0000,118100.0000,118900.0000,119600
2010-07-07,116350.0000,119899.0000,115895.0000,119889.0000,88400
2010-07-06,116700.0000,118306.0000,115165.0000,116505.0000,89200
2010-07-02,118000.0000,118703.0000,115037.0000,115500.0000,78600
2010-07-01,119394.0000,119499.0000,116975.0000,118095.0000,142800
2010-06-30,119530.0000,121102.0000,119085.0000,120000.0000,122400
2010-06-29,120300.0000,121950.0000,119405.0000,120199.0000,160200
2010-06-28,121600.0000,121999.0000,121200.0000,121200.0000,175000
2010-06-25,119000.0000,122300.0000,118986.0000,122300.0000,331200
2010-06-24,118000.0000,119617.0000,117394.0000,118200.0000,64800
2010-06-23,119000.0000,119765.0000,116800.0000,118305.0000,61700
2010-06-22,119401.0000,120449.0000,118683.0000,118775.0000,135200
2010-06-21,119800.0000,120632.0000,118829.0000,119375.0000,104200
2010-06-18,119020.0000,120000.0000,118827.0000,120000.0000,182400
2010-06-17,116322.0000,118970.0000,116322.0000,118970.0000,111800
2010-06-16,115000.0000,116455.0000,114787.0000,116455.0000,74800
2010-06-15,112486.0000,115906.0000,112190.0000,115550.0000,127600
2010-06-14,112000.0000,113611.0000,111935.0000,112200.0000,114600
2010-06-11,110350.0000,112025.0000,110000.0000,111300.0000,113400
2010-06-10,108781.0000,111236.0000,108781.0000,111050.0000,70100
2010-06-09,108991.0000,110343.0000,107029.0000,107766.0000,66000
2010-06-08,105600.0000,109250.0000,104502.0000,109200.0000,63400
2010-06-07,105250.0000,106442.0000,104800.0000,105120.0000,40000
2010-06-04,106900.0000,106900.0000,104750.0000,104950.0000,60800
2010-06-03,108600.0000,108955.0000,106957.0000,108480.0000,73500
2010-06-02,105800.0000,108500.0000,105330.0000,108500.0000,54300
2010-06-01,105389.0000,107874.0000,105000.0000,105131.0000,71600
2010-05-28,108000.0000,109129.0000,105910.0000,105910.0000,79300
2010-05-27,106950.0000,110068.0000,106866.0000,109625.0000,103000
2010-05-26,107100.0000,107100.0000,105075.0000,105075.0000,121600
2010-05-25,105148.0000,106266.0000,102751.0000,105625.0000,154200
2010-05-24,108150.0000,108768.0000,106099.0000,106102.0000,88300
2010-05-21,106885.0000,109850.0000,106040.0000,109000.0000,134800
2010-05-20,111200.0000,111804.0000,108650.0000,108650.0000,106700
2010-05-19,112503.0000,114437.0000,111400.0000,113700.0000,96700
2010-05-18,114750.0000,116000.0000,112900.0000,113300.0000,44700
2010-05-17,114000.0000,114700.0000,112520.0000,114225.0000,60600
2010-05-14,115350.0000,115597.0000,113064.0000,114150.0000,76400
2010-05-13,116500.0000,117131.0000,115850.0000,115900.0000,51800
2010-05-12,116230.0000,117743.0000,115810.0000,117000.0000,48500
2010-05-11,116300.0000,118116.0000,115465.0000,116100.0000,64200
2010-05-10,116290.0000,117445.0000,115050.0000,117290.0000,92100
2010-05-07,111550.0000,113661.0000,109187.0000,111500.0000,115500
2010-05-06,114543.0000,115726.0000,108565.0000,113500.0000,139100
2010-05-05,113500.0000,115365.0000,113150.0000,114950.0000,90500
2010-05-04,117100.0000,117100.0000,114499.0000,114800.0000,60600
2010-05-03,116190.0000,117950.0000,116190.0000,117430.0000,59100
2010-04-30,117400.0000,117640.0000,115325.0000,115325.0000,67400
2010-04-29,116900.0000,117128.0000,116395.0000,116801.0000,84500
2010-04-28,115200.0000,116499.0000,115200.0000,115625.0000,67300
2010-04-27,117460.0000,117920.0000,114820.0000,114950.0000,114200
2010-04-26,118995.0000,119499.0000,118475.0000,118760.0000,86600
2010-04-23,117775.0000,119000.0000,116966.0000,119000.0000,91900
2010-04-22,116866.0000,118400.0000,116050.0000,118400.0000,121400
2010-04-21,119900.0000,120025.0000,117229.0000,118280.0000,101200
2010-04-20,119725.0000,120177.0000,119001.0000,119600.0000,75700
2010-04-19,116410.0000,119357.0000,116410.0000,119135.0000,58800
2010-04-16,119806.0000,120331.0000,113506.0000,118400.0000,112400
2010-04-15,121090.0000,121145.0000,119747.0000,119750.0000,80200
2010-04-14,120851.0000,121574.0000,120600.0000,121100.0000,64900
2010-04-13,120950.0000,121000.0000,119580.0000,120855.0000,67000
2010-04-12,121038.0000,121610.0000,120236.0000,120465.0000,37300
2010-04-09,119455.0000,121050.0000,119366.0000,121050.0000,64700
2010-04-08,119300.0000,119560.0000,118693.0000,119400.0000,58400
2010-04-07,121065.0000,121115.0000,119332.0000,119800.0000,62900
2010-04-06,121301.0000,121485.0000,120766.0000,121205.0000,101100
2010-04-05,122595.0000,122908.0000,121475.0000,121700.0000,107300
2010-04-01,122210.0000,122898.0000,121575.0000,122420.0000,51700
2010-03-31,121800.0000,122350.0000,121186.0000,121800.0000,76600
2010-03-30,122300.0000,122720.0000,122122.0000,122459.0000,64300
2010-03-29,122400.0000,122892.0000,122375.0000,122600.0000,107100
2010-03-26,122600.0000,123180.0000,121481.0000,121988.0000,89500
2010-03-25,122415.0000,123385.0000,122030.0000,122650.0000,152700
2010-03-24,123057.0000,123057.0000,121500.0000,122090.0000,73500
2010-03-23,123485.0000,123500.0000,122575.0000,123430.0000,104700
2010-03-22,122000.0000,123515.0000,121650.0000,123500.0000,88500
2010-03-19,124095.0000,124428.0000,122625.0000,122625.0000,216200
2010-03-18,123465.0000,123623.0000,122976.0000,123356.0000,130800
2010-03-17,123800.0000,123894.0000,123048.0000,123757.0000,107400
2010-03-16,123500.0000,123727.0000,122660.0000,123575.0000,159700
2010-03-15,123390.0000,123835.0000,122732.0000,123000.0000,112600
2010-03-12,124065.0000,140711.0000,122546.0000,123200.0000,210400
2010-03-11,122700.0000,123550.0000,122055.0000,123453.0000,154500
2010-03-10,123705.0000,124177.0000,122500.0000,123250.0000,116500
2010-03-09,123700.0000,124020.0000,123090.0000,123590.0000,179000
2010-03-08,125224.0000,125253.0000,123800.0000,123800.0000,232300
2010-03-05,124550.0000,125050.0000,124296.0000,125000.0000,220700
2010-03-04,124469.0000,124949.0000,123640.0000,124080.0000,152100
2010-03-03,121740.0000,124700.0000,121120.0000,124450.0000,184300
2010-03-02,123253.0000,124094.0000,121000.0000,121000.0000,469600
2010-03-01,119850.0000,122893.0000,118700.0000,122801.0000,271400
2010-02-26,119600.0000,120155.0000,118643.0000,119800.0000,324900
2010-02-25,118100.0000,119012.0000,117997.0000,118800.0000,259500
2010-02-24,119350.0000,119978.0000,118217.0000,119500.0000,362100
2010-02-23,118800.0000,120021.0000,118400.0000,118400.0000,358800
2010-02-22,118500.0000,120038.0000,117514.0000,119260.0000,394100
2010-02-19,114955.0000,118950.0000,114840.0000,117750.0000,493500
2010-02-18,114100.0000,115050.0000,113800.0000,115000.0000,325800
2010-02-17,114300.0000,114618.0000,113140.0000,114500.0000,195200
2010-02-16,113800.0000,114228.0000,113450.0000,113964.0000,398900
2010-02-12,115555.0000,116337.0000,111905.0000,114000.0000,2740200
2010-02-11,111711.0000,115180.0000,111300.0000,114950.0000,593300
2010-02-10,111200.0000,111799.0000,111200.0000,111550.0000,455600
